f2,f1,lon,cal,e_f2
1.71136603315818,2.07359287558983,1.77165659889172,1.9561741443731,1.96875412361112
1.724780368453,1.94678266877322,1.67290379065081,2.04749490977964,1.90349100949422
1.75003344742683,2.13818269703078,1.70114030116906,2.09143835490491,2.01723601253388
1.72644439927126,1.85188212694135,1.6576369899151,1.98949665870858,1.83772447562659
1.7756119523618,2.07127892858295,2.00042946627467,2.05611838867684,2.04977642802935
1.6471282733016,2.01845029568086,1.82429924486888,1.8913074903407,1.93812683164283
1.70560660379201,1.98160154383681,1.7635933544552,2.04617401687244,1.94324261475032
1.72403630965306,2.14616812990005,1.70254753067711,1.8888729290875,1.97093917989117
1.74276412666583,2.21207627090509,1.69221379355228,2.0148583121396,2.03280616187552
1.70491018201338,2.04076219091356,1.76113874193628,1.94999577170682,1.94816472386755
1.75033907943307,2.28802498471156,1.81689496907988,2.05999543000648,2.11323509212737
1.79109651337884,2.18581030384719,1.73379370696695,2.03457590884871,2.03499755587751
1.74590668122357,2.04877729746367,1.87719156058742,1.98443176168017,1.98979447929873
1.76034743855145,2.06983842180164,1.78025295169356,1.98566720133915,1.976399249159
1.73507615529989,2.11120765598237,1.70970080411415,1.97157298158712,1.9759222744165
1.6943761902118,1.90931142615163,1.82121499415062,2.07904245414082,1.92972007514867
1.69048837972424,2.20316729563385,1.88595147941268,1.93019753461311,2.05562090132337
1.71777933423389,2.06170410772536,1.78281276643642,2.03850679530613,1.98618194429832
1.73844239776502,2.29714690270822,1.85539153966296,2.00399216231425,2.11341937684842
1.69694267802999,2.21284205757752,1.69895061629702,1.96069531428869,2.02133251143519
1.71137566574937,2.033689439653,1.7212213029854,1.97097164272649,1.93989295625447
1.65785396698336,1.93580600231501,1.81607610108259,2.01396945069794,1.92541438910264
1.72965513819176,2.02543671241127,1.74049460799129,2.07207756352871,1.96586139908564
1.73570194070142,2.0761553406659,1.84508857436794,1.95286114222199,1.98756509948043
1.75658316471562,2.15356063769516,1.8166767218215,1.96453541158613,2.02208335219949
1.68701851468765,2.20312598925802,1.85858590921877,1.91186664510545,2.04417613321007
1.73676346588708,2.06791067211178,1.87883254422965,1.93601865377036,1.98766813555589
1.72374747272662,2.04674932010515,1.88117639653454,2.11635573398551,2.02275769268259
1.77778370016194,2.0665204658694,1.69254587178274,1.97585416498958,1.95036024212778
1.71266931281142,2.00069689732488,2.04048033728231,2.05905899055372,2.02523328062145
1.71690173726453,2.03340999640691,1.88935013149625,2.1081084789863,2.01606965082409
1.67912577791959,1.96190013733119,1.71976238347006,1.93491617466143,1.89461970819847
1.68743471511455,2.06751182530359,1.61007644634009,1.99288285000105,1.93449573673708
1.72545344523084,2.09386948422592,1.65967720903267,2.01121457707833,1.96465768864071
1.74184856249782,2.15577414256935,1.78397387730788,1.98874058049793,2.02106568573613
1.77117554243798,2.00553087478595,1.78329481310975,2.05822046833809,1.96314425775493
1.70713155726049,2.01670657320952,1.87061406932179,2.00790497853095,1.97798304856794
1.76341456109071,2.05247015156708,1.73225891813242,2.05019766894583,1.9718492225531
1.76191668924688,2.05306061253689,1.86674487477829,1.9569996324115,1.98246643306589
1.73759185516974,2.14298404398412,1.88996879903795,2.09126183395508,2.06679968024032
1.74833344533651,2.02250683194974,1.78553029553379,1.98549070424373,1.95400866591925
1.76506831038587,2.06505982630041,1.72403086362489,1.96045655540986,1.95365176790889
1.71822217787017,2.05661072060887,1.87694288507984,2.04214354571276,2.00807696800259
1.73037075826648,1.89156815539106,1.71481445689062,1.98643488980443,1.87109641436929
1.73291933673544,1.94092879163281,1.8700230618522,1.95680635041962,1.92717174888436
1.70653776385065,2.05465223595385,2.061861590796,1.99841332659947,2.04239484732579
1.74921395857105,1.97358841273923,1.70673043635678,2.09639025522074,1.93757437926399
1.71084574088735,2.22943867774078,1.73305435121503,2.13128243673488,2.08080353585787
1.75280043373808,2.04590327168854,1.7972419215072,1.92801141742551,1.95426497057744
1.6581351717149,2.1197330241791,1.83562831277846,1.96978933632691,2.01122092436589
1.71845330217668,2.2201491907812,1.79143005382324,1.95088487175748,2.04565332678578
1.70463794329221,2.0898783519144,1.83115011637947,2.04092168680836,2.01295712675416
1.74062800128898,2.04244675402219,1.79438253068538,2.01298167265886,1.97306442784715
1.69275743588377,2.16651554335464,1.92405199430059,2.05235806779223,2.07736028720052
1.73766225179309,2.08311125643052,1.73589582839796,1.92106693577288,1.95579631925797
1.72003783307918,2.14407260317391,1.74790896323572,1.85237148835768,1.9721064144853
1.73154181211628,2.10598563529479,1.6842644087305,1.99397857168167,1.97255356275044
1.78348009657871,1.98431995995721,1.83784237665112,2.14729434090861,1.98844415936854
1.70283918961566,1.96388279285098,1.79914356251429,2.0502990193094,1.94430204188141
1.74053574743918,1.96992127766953,1.75945355996346,1.93603136548806,1.90883187019765
1.70543706177495,2.04866281705025,1.93163622653749,2.10727716078956,2.03405975535689
1.77215047672938,2.04200915484122,1.76254604961548,2.10028568027685,1.98671250989369
1.67356717366191,2.29109674078319,1.9088017403554,1.93534937595898,2.10658614947019
1.73887251887774,2.02569031193555,1.78162149803435,1.95160322857268,1.94615133761953
1.69252341098353,2.06322991929282,1.88684246532452,2.00914547579467,2.00561194492621
1.71911809183094,2.01765759184565,1.88316387205592,2.06620165530784,1.99617017776376
1.73355148026373,2.07147529462397,1.82242958188965,1.96087771623985,1.98156447184436
1.73521324986858,2.2080790087485,1.78377777470319,1.94285085096502,2.0356966607913
1.67972310670829,2.02763422451726,1.88648588397596,2.01422622308274,1.9889951390233
1.7076950591532,2.15132337077956,1.72353681613958,1.97899398652842,2.00129438605678
1.70276716053699,2.09931974329454,1.71199615900758,2.07215564273548,1.99569782208303
1.69507132251732,2.08848542230255,1.93077842486056,1.96500755437816,2.01818920596095
1.74922149056093,2.13091309914698,1.73644079054586,2.00127086226138,1.9998844627753
1.77714358519169,2.24766707610656,1.72750685630624,2.11629054313554,2.08478288791373
1.68829045636597,2.18196701138442,1.91618798209593,1.9663559610342,2.06161949147474
1.71196947140394,2.15729972012761,1.7886860911247,2.03186249977044,2.03378700778759
1.65192784064671,1.97732788955909,1.82563393918399,2.09419812550951,1.96862196095292
1.7235982006111,2.131913999564,1.90709663723506,2.01492224797575,2.0464617210847
1.65461762982401,1.8929877991076,1.64459478324103,2.0796491077652,1.87755487230535
1.72113027272497,1.87521366675936,1.78787480077493,1.94586405975118,1.87104154851121
1.73209229498862,2.01228174564951,1.83651712971691,2.0281401299405,1.97230518773911
1.80327956792377,2.24595751526531,1.82750951796044,2.05599817988204,2.09385568209328
1.69617160335732,2.09251888890134,1.77461710709597,2.07878344228934,2.009609581797
1.74293599796312,2.14999513617328,1.78097365932925,2.00967621416546,2.02266003646032
1.76145901488727,2.24448360862293,1.97359386360008,2.05572611058295,2.12957179785723
1.72232246578055,2.11463795102779,1.82528458010303,2.09164514497575,2.03655140678359
1.7468594566421,2.0720675070066,1.87469877456176,2.02155633351878,2.01009753052343
1.69682128874209,2.17718778919207,1.9729629295012,2.02434902559971,2.08792188337126
1.69747844815843,2.0995819281653,1.89635950079892,2.06379980630582,2.03983079085883
1.67534531612496,2.12296587958264,1.82999253836448,2.07144323795609,2.03684188387146
1.74190436587773,1.97864136491447,1.7590527431494,2.07608647063264,1.94810548590274
1.72038524380859,1.95086570288134,1.72998057352577,1.96001469883053,1.89793166952975
1.79888803447433,2.08691262578504,1.76027609047822,1.95190822135565,1.97150239085099
1.71754129270724,2.08025265963671,1.84000148482857,1.89990812549487,1.97510373239921
1.77169688300322,2.07843883380476,1.84956149593584,2.01777970866032,2.00605471805142
1.68703678686172,2.05657222728254,1.97083801371198,1.932965309457,2.00423694443351
1.66420221603066,2.05165591129706,1.77795388430272,1.95504607201478,1.9590779447279
1.73907857346267,2.07679379782098,1.70018648465633,2.09430041511506,1.98701862385334
1.77147567640677,2.08986805222177,1.79044903866225,2.14545752406544,2.0289106667928
1.74700974668645,2.09616552829606,1.52943236348559,1.98514502899685,1.92672711226864
1.71393692902971,2.30991244738051,1.7024230577672,2.02852733263736,2.08769382129139
1.7531865024062,2.09779867073761,1.73775071973182,1.94981143811253,1.97078987482989
1.73479123747445,2.09563310859335,1.6929106769842,2.12410102758143,2.00206948043809
1.76979984110453,2.11156059671895,1.729789399148,2.02500006971007,1.99447766557399
1.75680658344274,1.98671960161004,1.92224150421614,2.00622092020542,1.97547540691041
1.72752276092255,2.31211562472641,1.75888997935553,1.97945118025462,2.09064310226574
1.7418145207507,1.98931535208925,1.90480362791883,2.10295062151105,1.9965962384021
1.73942054649186,2.05740630725691,1.90281818842428,2.02754024337477,2.01129276157822
1.69732858578439,2.01052488596356,1.8942477627026,2.08514115783607,2.00010967311644
1.65517092159847,2.02393518868127,1.76329758410176,2.13067400810341,1.98546049239193
1.7216901789413,1.97567378313096,1.6327168776611,2.02089507169158,1.90123987890365
1.69848681806172,2.10928405903773,1.70922824729427,2.0947021379133,2.00562462582076
1.68115102996357,2.04354734013297,1.86577403257151,2.02532338924662,1.99454802552102
1.68859029154036,2.02188465573095,1.68360115480654,1.84866093123903,1.89400784937687
1.7055556880692,2.05130149916569,1.81687960559139,2.05096680588775,1.99261235245263
1.70388860878114,2.18359719763582,1.77613860325145,2.08058544177766,2.05597961007519
1.7866993897638,2.22822570082054,1.59967336216401,1.91869058498766,1.99370383719819
1.7604086844412,2.0345381465721,1.77142137561594,2.0189694562092,1.96486678124233
1.72378854623107,2.12834704764738,1.73633731152587,2.01108340689442,2.00102870342876
1.75710078479647,2.08603697741501,1.67954646676427,2.06709916376303,1.97967989633933
1.71079664050303,2.05350313143214,1.84405799056782,2.05003642527997,2.00027516967802
1.71125844812344,2.11049305469053,1.71920740778444,2.04792856314137,1.99703052007672
1.76475788871478,2.08958380108038,1.70712984279737,1.99623305727267,1.9706326255577
1.77190610735928,2.07619944082968,1.96857926986401,2.11849916039065,2.05986932797851
1.78557099579401,2.10626338044339,1.92977753411447,1.97265353448495,2.02873945737155
1.76158898055974,2.07323064628985,1.75597805184454,1.96162403140998,1.96601584395855
1.79190398407022,2.02066321914895,1.78450749283838,2.07833324526215,1.97604179409961
1.76355004590851,2.05678056593684,1.76265557905405,2.08138786206063,1.98940114324709
1.71812358217102,2.1575686778557,1.73584393530862,1.98044284740604,2.00785603460651
1.70791974323423,1.92911537812188,1.78757560238662,2.05510850486851,1.92522871587472
1.75236704156108,2.13568438075385,1.67830498672969,2.06504686130294,2.00368015238508
1.68463708647036,2.07912303780422,1.87487858189662,2.04898257622325,2.02052680843208
1.76446016795994,2.00461607491884,1.99849420098677,1.98504604894885,1.99819309994333
1.74884623524506,2.111870516659,1.93676531518369,1.97198493512632,2.033122820907
1.7368879529955,2.05141378657221,1.89192088457337,1.95205141625223,1.9866999684925
1.69855080368038,2.18735937373225,1.65637952571399,2.11118572203596,2.03557099880361
1.70830335111769,2.10002096731001,1.94079865279683,1.87222125707522,2.00326546112302
1.74058581407583,2.14187446702541,1.91193164694409,1.92244351446796,2.02953102386572
1.71670191696,2.09986729461357,1.8010531975988,2.05652633348567,2.0143285300779
1.71824778459809,2.1172871048083,1.80672122697652,1.85675852691405,1.97451349087679
1.71968389160942,2.06722367168026,1.70632772077134,1.93870033864835,1.94486885069506
1.74023197552981,2.03513804905338,1.73217094706299,1.97635324047896,1.94470007141218
1.72045666031285,2.00149852297496,1.78579073534203,2.03574557730925,1.9561333396503
1.71976943417667,2.00772820471535,1.61399382212052,2.00668093511635,1.90903279166689
1.74725902738105,2.06935336217501,1.69802899999634,2.02644533667694,1.96579526525583
1.73464766222045,2.17619803742398,1.90941829108341,1.90967907385274,2.04287335994603
1.72023443113763,1.96948446467051,1.72075782021944,2.04602430207648,1.92643776290923
1.71062132978699,2.17442112882866,1.70552870734121,1.98876034742638,2.01078282810623
1.80907122247951,2.00133600186053,1.70209274188511,2.0247290476974,1.93237344832589
1.72568679507559,2.19307824373439,1.79653419040156,2.07139572524514,2.06352160077887
1.75925936839411,2.07914949069746,1.82848509968743,2.02103408100092,2.00195454052081
1.65812793980158,2.10020073422687,1.85143679607072,1.98645217071927,2.00957260881093
1.72307106003962,1.98298035181254,1.81585294617955,1.95667449451727,1.93462203608047
1.72673367046781,2.0698875101545,1.58064695725242,1.97664032716615,1.92426557618189
1.70591747314413,2.15142130036917,1.81568277412723,1.95773924627113,2.01906615528418
1.79659031188544,2.09547515422886,1.70143754292407,1.99525105732422,1.9719097271765
1.71256576524595,2.18758790171744,1.79534464466717,1.87950856318174,2.01250725282095
1.80194502118475,1.87234306030503,1.79518132365089,2.12240243008782,1.91556746858719
1.73898020454648,2.08899541146735,1.8719414208815,1.96681180272028,2.00418601163412
1.76760660992654,2.04319484303117,1.65088320936106,2.01953822963377,1.93920278126429
1.7090035099413,2.12225918481633,1.62284252318217,1.77962325366778,1.91174603662065
1.75225610018515,2.0679234911641,1.83700917734741,1.98356507904676,1.98910530968059
1.78630119691783,2.08678093847507,1.80376731858899,2.00231190495495,1.99491027512352
1.7388241449734,2.03000893294542,1.68499011960124,2.02549728973824,1.94262631880758
1.74328020839416,2.04812363591669,1.77065252066302,1.94524315375545,1.95303573656296
1.73515314903972,2.08194589397279,1.72245115530006,1.93598051144215,1.95558086367195
1.74412300760084,1.91586543923465,1.76024398268361,1.99793439421367,1.89747731384165
1.74335175325352,1.96364832551618,1.729421223603,2.00166789250041,1.91459644178394
1.76784191592404,2.030578635833,1.64889522540659,2.01813599926402,1.93204712408415
1.69231920490783,1.98402115957636,1.87291441950015,2.05872523689182,1.97492049388617
1.77226762159433,1.99967735071614,1.93223300180628,1.93902794385653,1.96765391177377
1.79324976752314,2.07136081831986,1.77319039260529,2.14166980532875,2.01439545864344
1.76764609068566,2.10820376058655,1.73570398267259,1.91183676139718,1.96598706631072
1.74187833415141,2.07683087511169,1.78178329207932,2.01934209619205,1.98869678462369
1.71469393892461,2.19318513978289,1.87168472877003,2.04783476134021,2.076472442419
1.72962192747265,2.04541595993264,1.97731070782331,2.02645141031999,2.02364850950215
1.71926020280018,2.1307842149675,1.7511206063298,2.06145973197502,2.01853719205995
1.71744662609113,2.03163005610259,1.77159155273671,2.0601493961894,1.97375026528282
1.76345759987431,2.29151535780943,1.78490746314426,1.97268437827974,2.08515563926071
1.75652854301503,2.02062931063642,1.94445822892296,2.05980834588851,2.01138129902108
1.69216789864989,2.29672891523278,1.81971032771689,2.03744150511232,2.11265241582369
1.72281225636759,2.2001895668053,1.72343843874693,2.04034019913334,2.04103944287272
1.69528729477119,2.00260315202156,1.80652291384664,1.91165906320716,1.93084707027423
1.72044659102937,1.9663794309791,1.73982383276531,1.95451813656957,1.90677520782327
1.71288427950013,2.16407287865322,1.78751298969777,2.03922544230811,2.03872104732808
1.69346333315528,2.22537254885922,1.67968203061681,2.020725376469,2.03778812620107
1.65610103708777,2.08979594972347,1.80537922755637,2.14868208875709,2.0334133039401
1.71169391233674,2.16330926380594,1.7678380085696,2.00925649816958,2.02592825858776
1.68221358066781,2.08590582771809,1.82543908146899,1.95370717687095,1.98773947844403
1.75932108878469,2.04621316478474,2.00041584157094,1.93371974870444,2.00664047996122
1.7601468509968,2.03411477426163,1.6650819060973,1.9920023813886,1.93132845900229
1.78757076164957,2.18350249661701,1.82302230432526,1.97419893764539,2.04105655880116
1.74032127513176,2.13989670571805,1.72160760397669,1.88506376172588,1.97161619428467
1.72130910756023,2.1509654439752,1.85958434003874,2.02117046128304,2.04567142231804
1.70995803271729,2.24431132064843,1.79660547096768,2.03242847367944,2.079414146486
1.68589241828409,2.07532070774297,1.69466279289078,2.04810293799358,1.97335178659257
1.69918392585328,1.97986369648302,1.78114046188998,2.01969207092102,1.94013998144426
1.69899850361598,2.1061782863785,1.83123686085243,2.01612905761185,2.01493062280532
1.6497871957997,2.11174685183063,1.74747061244967,2.03406825073337,2.00125814171108
1.73811913064742,1.91915543940785,1.74243502500701,2.05562363410287,1.9090923844814
1.73146206217374,1.9707680166493,1.71442875108544,2.09104294425356,1.9367519321594
1.69359636854032,2.17302447319005,1.70442196856851,2.07229996497765,2.03069271998157
1.71560998502066,2.15417205977621,1.88555233787859,2.04844317752646,2.06058490873937
1.7204941498278,2.07338837567022,1.85414476652115,2.01222597104256,2.00328687222604
1.81536243829338,2.03575542342989,1.78523458786085,2.13548799513222,1.99805835746321
1.7503278594918,2.02929337011588,1.70839991183166,2.05953696063837,1.95663090317545
1.73665679603471,1.96966692083631,1.75122488052257,2.06159738422873,1.93803902660598
1.76375158106494,2.07872437617868,1.73756733195421,1.98105240061089,1.96901712123062
1.72522917239598,2.08097417474443,1.79856511885413,2.03240839856682,1.99823046672745
1.77385908830984,2.10381116237631,1.71218427250022,2.07425856470285,1.99851629048892
1.70798402904442,2.000639044658,1.82730459552808,1.92662806079116,1.93880268640881
1.73856483054246,2.00140100548462,1.73027675268152,2.02575936808513,1.93970953293397
1.79543985561916,1.97812221779953,1.68716755915219,2.07940483481362,1.93070420739122
1.68274044903304,2.10611122839476,1.83024367836406,1.90268867727837,1.98628870310799
1.72169781563787,1.94753673131222,1.68356958392462,1.9033466429988,1.87049742238697
1.72594530486693,2.10644979456352,1.72001467577921,2.00188623250841,1.98370012435366
1.7470581829814,2.07270972617462,1.84278379175053,2.01456225708208,2.00069137529546
1.7084161751468,2.00909483330594,1.82199513998954,2.03788137840324,1.96951654625116
1.7896585499427,2.17152961167733,1.70995870262637,2.1117508781738,2.04119220103871
1.77268108818435,2.07583532360723,1.70335593933924,2.09046676599569,1.98637333813735
1.72133022756748,1.95699426717858,1.73478540939746,1.8905225622979,1.88482412651313
1.73609120590187,2.09584820899518,1.7827951542869,2.05131844039007,2.00645250316683
1.68409731810983,2.05748782418626,1.76580207785206,1.9853231237244,1.96652521248725
1.70109713646973,1.98797824632095,1.99176667055962,2.04917468212225,2.00422446133094
1.69182537387946,2.0232123117837,1.80344305026951,2.03554177264749,1.9713523616211
1.75250397228467,2.18391491071716,1.7265363337683,1.86859623933758,1.99074059863505
1.7484776567628,2.15593078196306,1.8066182071163,1.97879605081097,2.02431895546335
1.70493880472524,2.07136007836586,1.69741786395166,2.0981414721683,1.98456987321292
1.72090863491285,2.04388637319039,1.73917153264995,1.9852617327384,1.95305150294228
1.73248918039143,2.03493633606721,1.67265397447597,2.0875400399444,1.9575166716387
1.75892257317738,1.96134643393797,1.82275159109902,1.9877399167149,1.93329609392247
1.73064027848193,2.04780893981361,1.62273488793887,1.93897909762987,1.91433296629899
1.73417890257404,2.07013201186224,1.79376843888435,1.95732834302331,1.97284020140804
1.72441082184023,2.04116407492109,1.89545757276462,2.00296939733997,1.99518877998669
1.69501829574197,2.00920187161134,1.86791296482965,2.09119365467003,1.99437759068059
1.7244117355359,2.16333825008233,1.80157724436883,2.06283544415931,2.0477722971732
1.72367493458161,2.20984299662811,1.75559709826549,2.03635990589715,2.05291074935472
1.73783501084346,2.03051494494925,1.71600816593045,1.9276099095047,1.92616199133341
1.77709176250948,2.27314975933364,1.73781716126543,1.88421812415933,2.04208370102301
1.68728830076276,2.13281884548192,1.87007260555683,1.97502513193141,2.02768385711302
1.74224563583744,2.15512255031366,1.72530252637453,2.00687500100927,2.01060565700278
1.70892869914338,2.21632848673127,1.83292641510861,1.98773707234617,2.06333011522933
1.70498859787988,2.1174653810217,1.79205817210168,1.99683389497899,2.00595570728102
1.7714568174266,2.02419667329904,1.87201876691143,1.90745266916439,1.95696619566848
1.7667841189657,2.15801454925104,1.58803800501765,2.02604768540802,1.98252869723194
1.65311962100043,2.09218878951098,2.09699953937514,1.98705739471749,2.06710862827865
1.71092752104493,2.06915619513286,1.77559605070897,2.06327393660694,1.99429559439541
1.75768498478221,1.99893682954997,2.04060797445071,2.01622289262629,2.01367613154424
1.73784031675464,2.12686012279827,1.70121696234841,2.11161955262961,2.01663919014364
1.71661345652951,2.13621696200196,1.80683140247979,2.04857649875112,2.0319604563087
1.74074348145252,2.1120629410966,1.85949870828776,2.04400656600921,2.03190778912254
1.69199551155649,2.09461697077705,1.89529256219744,1.91328428202783,1.99945269644484
1.73946603513875,2.15170231663157,1.85147498720047,2.03694688428659,2.04795662618755
1.72568015673056,2.01049695579689,1.79115663254218,1.96382611670301,1.94399416520974
1.7197619651998,2.02777318098367,1.6791612426064,2.03830825188862,1.94325396411559
1.71244868002716,2.0295641899227,1.80874306647792,1.96807011294079,1.95898538981603
1.72516926877631,2.09860398024141,1.71325071589377,2.0839363472843,1.99859875591522
1.73614446721686,2.05110526267083,1.91765342753327,1.97155768727788,1.9978554100382
1.7328486873211,1.97930078646229,1.86532487308748,2.03417289597492,1.96452483549675
1.70051191667668,2.00324286266569,1.77135576811752,1.99778016436894,1.94390541445446
1.75420042008793,2.0391503261836,1.99756826531533,2.06105560715686,2.03423113120984
1.70069932185924,1.92273778616748,1.71776630086218,1.92531736447892,1.87213980941902
1.68513248232129,2.10830355050465,1.84217084447774,2.06358765955342,2.03059140126012
1.72754222684095,2.23555252153423,1.77191483875997,2.01319573726396,2.0640539047731
1.72480194629052,2.08351923716373,1.68447146825061,2.01778987535826,1.96732495448408
